"Entity DCID","Entity properties isoCode","Entity properties name","Variable DCID","Variable observation date","Variable observation metadata importName","Variable observation metadata provenanceUrl","Variable observation metadata scalingFactor","Variable observation metadata unit","Variable observation metadata unitDisplayName","Variable observation value","Variable properties name"
"geoId/42099","","Perry County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",41005,"Population With Health Insurance"
"geoId/42101","","Philadelphia County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",1464550,"Population With Health Insurance"
"geoId/42103","","Pike County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",55630,"Population With Health Insurance"
"geoId/42105","","Potter County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",15068,"Population With Health Insurance"
"geoId/42107","","Schuylkill County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",128261,"Population With Health Insurance"
"geoId/42109","","Snyder County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",34978,"Population With Health Insurance"
"geoId/42111","","Somerset County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",65251,"Population With Health Insurance"
"geoId/42113","","Sullivan County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",5415,"Population With Health Insurance"
"geoId/42115","","Susquehanna County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",35798,"Population With Health Insurance"
"geoId/42117","","Tioga County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",38288,"Population With Health Insurance"
"geoId/42119","","Union County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",34389,"Population With Health Insurance"
"geoId/42121","","Venango County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",47399,"Population With Health Insurance"
"geoId/42123","","Warren County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",36131,"Population With Health Insurance"
"geoId/42125","","Washington County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",199847,"Population With Health Insurance"
"geoId/42127","","Wayne County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",45077,"Population With Health Insurance"
"geoId/42129","","Westmoreland County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",339908,"Population With Health Insurance"
"geoId/42131","","Wyoming County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",25007,"Population With Health Insurance"
"geoId/42133","","York County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",430520,"Population With Health Insurance"
"geoId/44001","","Bristol County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",48942,"Population With Health Insurance"
"geoId/44003","","Kent County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",163577,"Population With Health Insurance"
"geoId/44005","","Newport County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",79351,"Population With Health Insurance"
"geoId/44007","","Providence County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",613416,"Population With Health Insurance"
"geoId/44009","","Washington County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",125820,"Population With Health Insurance"
"geoId/45001","","Abbeville County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",21640,"Population With Health Insurance"
"geoId/45003","","Aiken County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",152560,"Population With Health Insurance"
"geoId/45005","","Allendale County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",6341,"Population With Health Insurance"
"geoId/45007","","Anderson County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",181852,"Population With Health Insurance"
"geoId/45009","","Bamberg County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",11180,"Population With Health Insurance"
"geoId/45011","","Barnwell County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",17960,"Population With Health Insurance"
"geoId/45013","","Beaufort County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",165585,"Population With Health Insurance"
"geoId/45015","","Berkeley County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",200566,"Population With Health Insurance"
"geoId/45017","","Calhoun County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",12709,"Population With Health Insurance"
"geoId/45019","","Charleston County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",366779,"Population With Health Insurance"
"geoId/45021","","Cherokee County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",49612,"Population With Health Insurance"
"geoId/45023","","Chester County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",28186,"Population With Health Insurance"
"geoId/45025","","Chesterfield County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",37756,"Population With Health Insurance"
"geoId/45027","","Clarendon County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",26850,"Population With Health Insurance"
"geoId/45029","","Colleton County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",31902,"Population With Health Insurance"
"geoId/45031","","Darlington County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",56790,"Population With Health Insurance"
"geoId/45033","","Dillon County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",23740,"Population With Health Insurance"
"geoId/45035","","Dorchester County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",142350,"Population With Health Insurance"
"geoId/45037","","Edgefield County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",21454,"Population With Health Insurance"
"geoId/45039","","Fairfield County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",19095,"Population With Health Insurance"
"geoId/45041","","Florence County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",120858,"Population With Health Insurance"
"geoId/45043","","Georgetown County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",56799,"Population With Health Insurance"
"geoId/45045","","Greenville County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",470127,"Population With Health Insurance"
"geoId/45047","","Greenwood County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",62417,"Population With Health Insurance"
"geoId/45049","","Hampton County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",15886,"Population With Health Insurance"
"geoId/45051","","Horry County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",306664,"Population With Health Insurance"
"geoId/45053","","Jasper County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",24783,"Population With Health Insurance"
"geoId/45055","","Kershaw County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",59334,"Population With Health Insurance"
"geoId/45057","","Lancaster County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",88293,"Population With Health Insurance"
"geoId/45059","","Laurens County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",57171,"Population With Health Insurance"
"geoId/45061","","Lee County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",13698,"Population With Health Insurance"
"geoId/45063","","Lexington County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",265903,"Population With Health Insurance"
"geoId/45065","","McCormick County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",8181,"Population With Health Insurance"
"geoId/45067","","Marion County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",25075,"Population With Health Insurance"
"geoId/45069","","Marlboro County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",20933,"Population With Health Insurance"
"geoId/45071","","Newberry County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",33980,"Population With Health Insurance"
"geoId/45073","","Oconee County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",69901,"Population With Health Insurance"
"geoId/45075","","Orangeburg County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",74911,"Population With Health Insurance"
"geoId/45077","","Pickens County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",118728,"Population With Health Insurance"
"geoId/45079","","Richland County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",359127,"Population With Health Insurance"
"geoId/45081","","Saluda County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",15669,"Population With Health Insurance"
"geoId/45083","","Spartanburg County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",290736,"Population With Health Insurance"
"geoId/45085","","Sumter County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",89017,"Population With Health Insurance"
"geoId/45087","","Union County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",23680,"Population With Health Insurance"
"geoId/45089","","Williamsburg County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",26065,"Population With Health Insurance"
"geoId/45091","","York County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",258263,"Population With Health Insurance"
"geoId/46003","","Aurora County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",2320,"Population With Health Insurance"
"geoId/46005","","Beadle County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",17751,"Population With Health Insurance"
"geoId/46007","","Bennett County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",2481,"Population With Health Insurance"
"geoId/46009","","Bon Homme County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",5050,"Population With Health Insurance"
"geoId/46011","","Brookings County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",32798,"Population With Health Insurance"
"geoId/46013","","Brown County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",35098,"Population With Health Insurance"
"geoId/46015","","Brule County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",4611,"Population With Health Insurance"
"geoId/46017","","Buffalo County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",1122,"Population With Health Insurance"
"geoId/46019","","Butte County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",8728,"Population With Health Insurance"
"geoId/46021","","Campbell County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",1465,"Population With Health Insurance"
"geoId/46023","","Charles Mix County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",7418,"Population With Health Insurance"
"geoId/46025","","Clark County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",3481,"Population With Health Insurance"
"geoId/46027","","Clay County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",13526,"Population With Health Insurance"
"geoId/46029","","Codington County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",25956,"Population With Health Insurance"
"geoId/46031","","Corson County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",3108,"Population With Health Insurance"
"geoId/46033","","Custer County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",7482,"Population With Health Insurance"
"geoId/46035","","Davison County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",18047,"Population With Health Insurance"
"geoId/46037","","Day County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",4924,"Population With Health Insurance"
"geoId/46039","","Deuel County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",3935,"Population With Health Insurance"
"geoId/46041","","Dewey County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",3968,"Population With Health Insurance"
"geoId/46043","","Douglas County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",2151,"Population With Health Insurance"
"geoId/46045","","Edmunds County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",3718,"Population With Health Insurance"
"geoId/46047","","Fall River County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",5802,"Population With Health Insurance"
"geoId/46049","","Faulk County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",1985,"Population With Health Insurance"
"geoId/46051","","Grant County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",6766,"Population With Health Insurance"
"geoId/46053","","Gregory County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",3631,"Population With Health Insurance"
"geoId/46055","","Haakon County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",1533,"Population With Health Insurance"
"geoId/46057","","Hamlin County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",5429,"Population With Health Insurance"
"geoId/46059","","Hand County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",2904,"Population With Health Insurance"
"geoId/46061","","Hanson County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",3294,"Population With Health Insurance"
"geoId/46063","","Harding County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",1122,"Population With Health Insurance"
"geoId/46065","","Hughes County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",15757,"Population With Health Insurance"
"geoId/46067","","Hutchinson County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",6871,"Population With Health Insurance"
"geoId/46069","","Hyde County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",1211,"Population With Health Insurance"
"geoId/46071","","Jackson County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",2098,"Population With Health Insurance"
"geoId/46073","","Jerauld County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",1693,"Population With Health Insurance"
"geoId/46075","","Jones County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",880,"Population With Health Insurance"
"geoId/46077","","Kingsbury County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",4787,"Population With Health Insurance"
"geoId/46079","","Lake County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",10557,"Population With Health Insurance"
"geoId/46081","","Lawrence County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",23035,"Population With Health Insurance"
"geoId/46083","","Lincoln County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",62731,"Population With Health Insurance"
"geoId/46085","","Lyman County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",2934,"Population With Health Insurance"
"geoId/46087","","McCook County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",5060,"Population With Health Insurance"
"geoId/46089","","McPherson County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",1995,"Population With Health Insurance"
"geoId/46091","","Marshall County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",4072,"Population With Health Insurance"
"geoId/46093","","Meade County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",25498,"Population With Health Insurance"
"geoId/46095","","Mellette County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",1382,"Population With Health Insurance"
"geoId/46097","","Miner County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",2079,"Population With Health Insurance"
"geoId/46099","","Minnehaha County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",178629,"Population With Health Insurance"
"geoId/46101","","Moody County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",5779,"Population With Health Insurance"
"geoId/46102","","Oglala Lakota County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",7779,"Population With Health Insurance"
"geoId/46103","","Pennington County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",95269,"Population With Health Insurance"
"geoId/46105","","Perkins County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",2660,"Population With Health Insurance"
"geoId/46107","","Potter County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",2332,"Population With Health Insurance"
"geoId/46109","","Roberts County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",8163,"Population With Health Insurance"
"geoId/46111","","Sanborn County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",2146,"Population With Health Insurance"
"geoId/46113","","Oglala Lakota County","Count_Person_WithHealthInsurance","2014","CensusACS5YearSurvey_SubjectTables_S2701","https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701","","","",8346,"Population With Health Insurance"
"geoId/46115","","Spink County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",5819,"Population With Health Insurance"
"geoId/46117","","Stanley County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",2781,"Population With Health Insurance"
"geoId/46119","","Sully County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",1205,"Population With Health Insurance"
"geoId/46121","","Todd County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",6673,"Population With Health Insurance"
"geoId/46123","","Tripp County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",4873,"Population With Health Insurance"
"geoId/46125","","Turner County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",8060,"Population With Health Insurance"
"geoId/46127","","Union County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",15674,"Population With Health Insurance"
"geoId/46129","","Walworth County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",4570,"Population With Health Insurance"
"geoId/46135","","Yankton County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",20255,"Population With Health Insurance"
"geoId/46137","","Ziebach County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",1678,"Population With Health Insurance"
"geoId/47001","","Anderson County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",68741,"Population With Health Insurance"
"geoId/47003","","Bedford County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",43137,"Population With Health Insurance"
"geoId/47005","","Benton County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",14140,"Population With Health Insurance"
"geoId/47007","","Bledsoe County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",11319,"Population With Health Insurance"
"geoId/47009","","Blount County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",121469,"Population With Health Insurance"
"geoId/47011","","Bradley County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",96075,"Population With Health Insurance"
"geoId/47013","","Campbell County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",34806,"Population With Health Insurance"
"geoId/47015","","Cannon County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",12719,"Population With Health Insurance"
"geoId/47017","","Carroll County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",24980,"Population With Health Insurance"
"geoId/47019","","Carter County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",48225,"Population With Health Insurance"
"geoId/47021","","Cheatham County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",36673,"Population With Health Insurance"
"geoId/47023","","Chester County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",15293,"Population With Health Insurance"
"geoId/47025","","Claiborne County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",28702,"Population With Health Insurance"
"geoId/47027","","Clay County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",6862,"Population With Health Insurance"
"geoId/47029","","Cocke County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",31267,"Population With Health Insurance"
"geoId/47031","","Coffee County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",51945,"Population With Health Insurance"
